1,felt
4,bit
1,guilty
2,note
1,break
2,Can't
1,hash
1,Wow
1,nerdiest
1,#tmsxsw
1,Okay
1,fair
2,tech
2,cost
1,Headed
1,nutter
1,ipading
5,away
1,techno
1,hipster
1,Mecca
1,Tried
1,iPAD
5,MacBook
1,Pro
1,experiment
1,heart
3,turn
1,giant
1,plain
1,64GB
1,cover
1,100
1,Air
1,Every
3,person
2,crazy
1,80
1,cell
1,Proof
1,douchebag
1,Buttons
1,fleet
1,nerd
1,arm
4,iPads
1,navigate
3,crowd
3,far
1,EVER
1,wow
1,Rebecca
1,Black
1,#fab5
1,4-5
2,week
2,#AppleATXdt
8,pop-up
2,Shipments
3,daily
1,course
3,build
3,temp
1,understand
1,corral
1,cattle
1,#PickMeUpAniPad2
6,open
4,temporary
1,downtown
1,oh
1,YAY
2,traffic
2,mall
3,Sunday
2,10x
1,fake
4,fuck
1,dongle
1,Genius
5,let
14,apple
5,technology
1,one's
4,ever
3,conference
3,Bad
3,show
4,late
1,Qs
1,process
1,poo-poos
3,idea
4,leave
1,early
1,creative
2,busy
1,#gamestorming
3,guess
7,Apple's
5,pretty
1,desperate
1,attention
1,Docomo
1,introduce
1,six
47,app
1,#jpmobilesummit
1,Jeez
1,dunno
1,Gold's
1,Gym
2,realize
1,un-Jobs-aesthetic
1,ha
4,seem
2,-->
1,SXSWi
1,#wth
1,Day
3,charger
1,bucket
2,heck
1,that's
1,within
1,distance
1,Tomlinson
2,TX
1,Observer
2,subscription
2,data
1,impediment
2,success
2,People
1,smell
5,great
1,#hereforwork
1,#nottheipad2
1,Thank
2,test
4,drive
1,car
3,hope
4,fix
4,pop
1,ridic
1,cocky
1,perhaps
1,separate
1,extra
1,marketing
1,;)
9,classy
14,fascist
13,company
15,America
7,elegant
3,#rji
1,selfish
3,brand
3,Microsoft
2,serve
2,mac
1,CWebb
1,Grant
1,Hill
2,Kawasaki
5,God
3,explanation
1,continuous
3,survival
1,GroupMe
4,App
1,approval
1,woe
2,agree
1,#whowillrise
1,Heard
1,quite
1,grumble
1,feature
1,v2
1,major
5,update
1,genius
1,project
1,manager
1,brilliant
1,#NoWhammies
1,#BetterThingsToDo
2,Come
1,cant
1,spell-checking
1,without
1,auto-correct
1,Must
1,#Grrr
1,quotable
1,#flip-board
5,#enchantment
3,Windows
2,voluntarily
2,collection
2,egomaniac
2,history
2,haha
1,vintage
1,format
1,Mostly
1,iPods
1,snarky
1,employee
1,Ah
2,old
1,True
1,insidious
1,Disgraceful
1,#libraries
1,forbidden
1,spoil
1,Long
1,#samsung
1,rocking
2,disappointed
8,many
1,overlap
1,example
2,anyone
1,Mozilla
3,switch
1,CrapKit
1,WebKit
1,Gecko
2,Stupid
1,Google
1,bandwaggoners
1,cite
1,opposite
1,crowdsourcing
1,proprietary
3,Steve
3,Jobs
2,tell
1,#csuitecsourcing
1,past
1,suppose
1,downstairs
1,cult
1,outside
1,photos
1,iphones
4,never
1,apparent
2,nice
1,removable
15,battery
1,#alwayshavingtoplugin
1,#gsdm
1,bruise
2,panelist
1,regarded
1,sustainability
2,space
1,Corporate
1,Sustainability
1,Reporting
1,Transparency
3,pay
2,That's
1,Pollak
1,trouble
1,duh
1,Cab
1,ride
1,hell
1,dinner
2,figure
3,hotel
1,Ha
1,non-Mac
7,Kara
8,Swisher
1,stylish
1,Tomorrow
1,sigh
1,Totalitarian
1,action
1,worldwide
3,stay
2,tomorrow
1,Mad
1,mad
1,row
3,morning
3,write
3,Blackberry
1,#pc
1,proof
1,monopoly
1,prize
4,product
1,Sigh
5,#flipboard
1,ACC
1,Ballroom
1,]:
6,run
1,boo
2,corporation
5,today
1,silly
1,form
1,factor
1,Diller's
1,pragmatic
1,straight
5,forward
1,grab
1,pitchfork
1,X
1,W
1,key
1,wear
2,ask
3,booth
2,single
1,#idontbelieve
1,Consumerist's
1,Worst
1,Company
1,tournament
1,bracket
1,pit
1,microsoft
1,round
4,autocorrect
2,Ogilvy
3,autocorrects
2,idiocy
2,#ogilvynotes
4,:)
1,MT
1,#sxflip
3,continue
4,existence
2,#csr
2,report
2,Janecek
2,charity
5,room
2,decision
4,ad
5,else
3,Line
3,Source
3,Code
1,Sound
1,Voice
1,shot
1,exploit
1,Buy's
1,14
1,return
1,policy
1,iMacs
1,Brilliant
1,speaks
1,truth
1,Watched
1,staff
2,high
3,five
1,entire
1,facepalmed
1,Ugh
1,#LongLinesBadUX
1,Temp
1,6th
1,St
1,close
2,night
3,they're
1,cop
1,bar
2,door
1,Temporary
1,sneaky
1,usual
2,obviously
2,shell
2,1500
1,visit
1,reason
4,stop
1,lame
1,z
2,cut
1,weight
2,half
3,Pop-up
1,shop
1,Ughhh
1,Domain
1,rain
1,25
2,minute
1,#GuyKawasaki
1,Horrible
1,repressed
1,memory
1,spin
1,beach
1,ball
1,#progressbar
1,Opened
1,yesterday
1,Yet
1,flawless
1,Launch
1,Poor
1,Planning
2,Looking
1,object
1,#popupstore
1,crack
1,house
2,addict
1,facist
1,ProTip
1,Avoid
1,Austin-area
1,Friday
2,sure
2,drown
2,insane
4,year's
2,festival
2,crashy
1,Seriously
1,Constant
1,cause
3,lose
3,schedule
1,WP7
2,Found
2,kyping
5,iPhone's
3,geolocation
2,background
2,Need
2,patch
3,#batterykiller
4,Like
1,COME
1,worst
1,Disliking
1,auto
1,shorten
1,link
1,pocket
3,guide
8,know
1,cope
1,usability
1,10
1,dangerous
2,IPhone
1,XIPAD
1,SHITE
1,APP
3,#UberSocial
4,include
3,UberGuide
1,sponso
3,cont
2,Hootsuite
1,Tweetdeck
2,sense
1,limit
1,specific
1,platform
1,interview
2,Lonely
2,Planet
2,free
2,cluttering
2,handset
1,delete
2,load
1,Draining
1,x
1,cancel
2,Help
3,NYT
1,WSJ
1,future
1,native
3,amaze
3,put
2,Notes
1,Major
1,flaw
2,Go
1,#ipaddesignheadaches
1,Annoyed
1,#ui
2,finger
2,ain't
1,fat
2,y'all
1,anybody
4,download
4,Android
3,BlackBerry
1,stuck
1,downloading
1,startup
2,Would
2,LBS
1,commandeered
1,set
1,relinquish
1,Several
2,social
1,#google
1,#circles
1,#conversation
4,happen
2,Taxi
2,Magic
1,cab
2,Oh
1,utter
4,fail
1,letter
1,ballroom
1,wrap
1,cc
2,Aron
2,Pilhofer
2,Khoi
2,Vinh
1,#Mullenweg
1,admit
1,Wordpress
1,Respect
1,honesty
2,awareness
2,pan
2,trump
2,rightfully
3,mistake
3,Netflix
1,#netflixiphone
1,Many
1,publisher
1,enhancement
1,th
1,David
1,Foster
1,Wallace
1,footnote
4,kinda
1,interest
1,mostly
1,irrelevant
1,deadline
1,Big
1,tech's
2,part
1,Cant
2,handle
3,Dear
1,#crashing
1,iPad-only
1,magazine
1,Daily
1,login
1,authorization
3,error
2,almost
2,#twitter
2,Heading
2,help
1,b
2,awesome
1,10mins
1,extend
1,browsing
1,#Fuckit
1,#Illmakeitwork
1,non
1,existent
1,epic
1,replacement
1,#owllove
1,Organic
1,unveils
1,BroadFeed
1,Audience
2,head
1,York
1,Times
1,guru
1,express
1,scepticism
1,multiple
1,monetization
2,game
1,dev
1,cheapen
1,ok
2,luck
2,Deleting
1,control
1,mania
1,Half
1,#ui-fail
2,here's
1,readership
1,market
1,opportunity
1,ignore
1,Orlando
3,check
2,message
1,deck
1,rest
1,#GroupMe
1,available
1,Canada
2,Guess
1,mom
1,dissapointment
1,sponsor
2,Mistakes
2,Made
2,Building
2,Plus
2,See
1,tried
1,instal
15,iphone
1,sitby.us
3,film
1,#news
1,popular
1,#kids
1,#the_daily
2,anyway
1,Hmmm
1,appear
1,magic
2,hr
2,#RISE_Austin
3,dead
2,Plugin
2,station
2,noticed
2,DST
1,provide
4,change
1,mind
3,alarm
1,botch
1,timechange
1,er
1,freak
1,Late
3,flight
1,bloody
1,mary
2,meant
1,wish
1,#dyac
1,Overheard
1,Arg
3,blackberry
1,#shocked
1,overheard
1,MDW
2,I'll
1,second
1,halfway
1,board
1,plane
1,#amateurhour
2,keep
2,Thanks
1,#precommerce
1,Find
1,secret
1,batphone
2,full
1,underway
1,intermittent
3,brick
1,#crowded
1,overheat
1,british
1,sound
1,texas
1,wilt
1,stress
1,tough
1,already-dwindling
1,Jeebus
1,correct
1,curse
2,word
1,iMac
1,star
1,Enough
1,Time
1,unequipped
1,compare
1,Dang
1,teem
1,sea
1,Twittering
1,engage
1,anoth
1,pack
1,fragmentation
1,carry
1,LAME
1,selling
1,Weve
1,Hate
1,Heyo
1,Def
3,could
1,Tweeting
1,sorta
1,sux
1,Disgusted
1,Already
1,3:30
1,pm
1,strong
1,Lost
1,corrupt
1,AUS
1,Austin-Bergstrom
1,midday
1,mid-battery
2,outlet
1,immobile
1,serf
1,purpose
1,taunt
3,start
2,lie
2,signal
2,strength
1,nexus
1,t-mobile
3,useful
1,Disaster
3,die
1,middle
1,function
1,10am
1,batt
1,54
3,shit
1,#notevenstartedyet
1,#virtualwallet
1,NFC
1,#iphone5
2,bc
1,standardization
1,#android
1,#confusion
1,arg
1,site
1,feelin
6,charge
5,#iphone
1,6hours
1,low
1,possible
1,brightness
1,basic
1,usage
1,somebody
1,consistently
1,SHIT
1,goddamn
1,jump
1,Sell
2,dream
1,188
1,suicidal
1,Chinese
3,always
1,important
1,pen
1,Pretty
1,excited
1,#AT
1,probably
3,party
2,embarrass
2,Fest
2,tip-don't
2,douche.Put
2,fellow
2,festgoers
2,etc.All
2,coworkers
2,visigoth
1,shitty
1,Vegas
1,#CES
1,best
1,warmer
2,friend
1,abandon
1,reality
1,communication
2,GPS
2,stick
1,geo
1,FourSquare
1,gowalla
1,expose
1,iphone's
1,horrendous
1,Outside
1,9:30
1,75
1,skip
1,barely
4,anything
1,shrink
1,10k
1,neither
1,3g
1,grrr
1,Navigating
1,worse
1,face
1,#adpeopleproblems
1,faulty
1,everyone's
1,Hope
1,#oldschool
1,#novideo
1,#veryslow
1,job
2,home
1,season
1,guild
1,=D
1,abt
1,hijack
1,top
1,lol
1,math
1,6:45
2,clock
1,ahead
1,RIP
1,June
2,2010
3,survive
1,severe
1,drop
1,evade
1,outdid
1,#FAIL
1,broken
1,Related
1,Verizon
1,bandwidth
2,issue
1,dawdle
1,#wjchat
2,Farmers
1,smart
1,farm
2,#mobilefarm
1,Techie
1,Fail
1,One
1,moderator
1,Europe
1,3000
1,roaming
1,Instagram
1,moment
1,mister
1,EVO
1,SUCKS
1,crisis
1,Phone
1,silver
1,logo
2,website
1,Awesome
1,Glad
1,waste
1,#festivalgenius
1,#notsomuch
1,double
1,buzz
1,4.3
1,annoy
1,fly
1,across
1,#GR2L2
1,let's
2,rate
1,review
1,although
2,experience
1,torturous
1,fresh
1,restore
1,fave
1,Dali
1,canvas
1,pak
2,Also
1,Bereft
1,wanderer
1,White
1,cord
1,limp
1,Lifeless
1,#poetry
1,#blackberry
1,#abacus
1,Damn
1,abacus
2,Nokia
2,#pushsnowboarding
1,Grrrr
1,mute
2,Decided
2,LA
1,noes
1,#rejection
3,delicious
3,T-Mobile
3,4G
3,struggle
1,Always
1,something
1,crap
1,Says
1,option
1,force
1,choke
1,crappy
1,sleep
1,crazyfest
1,Clearly
2,another
1,daylight
1,saving
1,bug
1,room's
1,Whoops
1,frustrate
1,Zeldman
1,Zelda
1,#jzsxsw
1,prefer
1,Balckberries
1,iPhones
1,Andriod
2,device
1,durable
1,Anti-Apple
1,feeling
1,Respectfully
1,Battery
1,problem
1,ubiquitous
1,#project314
1,Droid
1,spontaniety
1,replace
1,Great
1,1.6
1,gig
1,shall
1,position
1,China
1,suicide
1,#Kawasaki
1,#thisisdare
1,BACK
1,hint
1,#help
1,mess
1,Yonkers
1,Almost
1,activate
1,cellular
1,network
1,warn
1,frustration
1,glue
1,badge
1,food
1,drink
1,roam
1,unpack
1,Priorities
1,remove
1,Eg
1,V
1,bore
1,quickly
1,borrow
1,portable
1,We're
1,ungrateful
2,play
1,goer
1,hall
1,Hilarious
1,grateful
1,bicycle
1,back-up
1,Cursing
1,zzzs
1,popup
1,extenders
1,iTunes
1,IE
2,software
1,Ubuntu
1,desktop
1,dl
1,101
1,class
1,assume
1,ditch
1,previous
1,Boooo
1,Flipboard
1,develop
1,version
1,Know
1,dataviz
1,translate
1,satanic
1,sayin
1,updates
1,BRILLIANT
1,READ
1,Attention
1,Marketers
1,Media
1,Professionals
1,save
1,#usguys
1,connect
1,Internet
1,though
1,computer
1,suggestion
1,4.0
1,wonder
1,Mexico
1,building
1,#Netflix
1,Queue
1,Flash
1,discussion
1,relevant
2,calendar
1,Frankeninterface
1,Designed
1,bldg
1,AppStore
1,wholistic
1,mktg
1,p
1,r
1,strategy
1,adoption
1,rely
1,Staying
1,Alive
1,indie
1,development
1,Kind
1,downer
1,#CoronaSDK
1,evolve
1,impossible
1,20
1,MB
1,downloads
1,Sooo
1,#amismarternow
1,SXXpress
1,7
1,animation
1,"1,000"
1,Louis
1,Vuitton
1,Called
1,Amble
1,#digitalluxury
1,un-RSVP
1,#FML
1,Hilton
1,Salon
1,J
1,Andrew
1,K
1,PRX
1,equate
1,homogeneity
1,ecosystem
1,predictability
1,Android's
1,west
1,#imaconf
1,#drumbeat
1,#MoJo
1,<Amen!>
1,wknd
1,Woman
1,lobby
1,speller
1,funny
1,autocorrected
1,Checking
1,#fb
1,Massive
1,semi
1,park
1,front
1,#justsayin
1,upon
1,clear
1,Gen
1,gonna
1,anymore
1,sign
1,texting
1,groupme
